n_2DEG,Total Mobility,Remote Impurity Mobility,Dislocation Mobility,Background Impurity Mobility,Alloy Disorder Mobility,Optical Phonon Mobility,Interface Roughness Mobility,Remote Barrier Mobility
5.798879887988799000e+15,1.018370250945051403e+01,9.081008874724643305e+06,3.850147203844119213e+04,6.456129118028041557e+04,5.557370099845322784e+02,1.454772730295369001e+03,5.118952877116562799e+06,1.037829585682816180e+01
6.098809880988099000e+15,1.096439454697273419e+01,9.794574479029666632e+06,4.076291921911959798e+04,6.963437473204229900e+04,5.464733567336202213e+02,1.451922128565376397e+03,4.470723447314443067e+06,1.119379940460533263e+01
6.398739873987399000e+15,1.176130335065799315e+01,1.052590904821135849e+07,4.304427949631559750e+04,7.483378646288653545e+04,5.377980288804724296e+02,1.449087246778176905e+03,3.931911838210427202e+06,1.202961034081298131e+01
6.698669866986699000e+15,1.257369973056085577e+01,1.127459089912208542e+07,4.534510000423415477e+04,8.015652842304173100e+04,5.296486052239579294e+02,1.446267986897058563e+03,3.479995659029410686e+06,1.288524674185381080e+01
6.998599859985999000e+15,1.340088651575686995e+01,1.204022702199460752e+07,4.766495848984280019e+04,8.559980651568791654e+04,5.219717152600553618e+02,1.443464251539184943e+03,3.097842281338182744e+06,1.376025945370813020e+01
7.298529852985299000e+15,1.424219529887150770e+01,1.282244997061361186e+07,5.000345999889750237e+04,9.116100838767929235e+04,5.147214041530727400e+02,1.440675943971041988e+03,2.772254336798155680e+06,1.465422853784413526e+01
7.598459845984599000e+15,1.509698368414718672e+01,1.362091520521251857e+07,5.236023404398882121e+04,9.683768453891082027e+04,5.078578467232629805e+02,1.437902968103923286e+03,2.492948573175810277e+06,1.556676023452859781e+01
7.898389838983899000e+15,1.596463294694583013e+01,1.443529880671454966e+07,5.473493216800513619e+04,1.026275320717502909e+05,5.013463253777786690e+02,1.435145228489442843e+03,2.251827718498265836e+06,1.649748435053091455e+01
8.198319831983198000e+15,1.684454603209437096e+01,1.526529549813520350e+07,5.712722583471114922e+04,1.085283806242304272e+05,4.951564100346497526e+02,1.432402630315085162e+03,2.042453829885247396e+06,1.744605199786880334e+01
8.498249824982498000e+15,1.773614583329083416e+01,1.611061692202414013e+07,5.953680459201942722e+04,1.145381801235484454e+05,4.892612943252134414e+02,1.429675079399782362e+03,1.859662353102289140e+06,1.841213362517044771e+01
8.798179817981798000e+15,1.863887370715811187e+01,1.697099013285521045e+07,6.196337446422542416e+04,1.206549900677366677e+05,4.836372539274673272e+02,1.426962482189527236e+03,1.699275860539038433e+06,1.939541729469166143e+01
9.098109810981098000e+15,1.955218818435347217e+01,1.784615627105805278e+07,6.440665653774073871e+04,1.268769700987108517e+05,4.782632012347006025e+02,1.424264745753012676e+03,1.557889336195872864e+06,2.039560716692349374e+01
9.398039803980398000e+15,2.047556384704989441e+01,1.873586939148388803e+07,6.686638571136354585e+04,1.332023716732654138e+05,4.731203166691528281e+02,1.421581777777308389e+03,1.432707445675501367e+06,2.141242216169586854e+01
9.697969796979698000e+15,2.140849034756582370e+01,1.963989542391927168e+07,6.934230958725544042e+04,1.396295306728633295e+05,4.681917414650164915e+02,1.418913486563564220e+03,1.321420008147313725e+06,2.244559477019345195e+01
9.997899789978998000e+15,2.235047154727075025e+01,2.055801124710550532e+07,7.183418748286414484e+04,1.461568608203901385e+05,4.634623201190069608e+02,1.416259781022743709e+03,1.222105839539048495e+06,2.349486999669199605e+01
1.029782978297829800e+16,2.330102475838808118e+01,2.149000386080698669e+07,7.434178954734599392e+04,1.527828477939879813e+05,4.589183832533021246e+02,1.413620570671392443e+03,1.133157874769515591e+06,2.456000441235083898e+01
1.059775977597759800e+16,2.425968007414406458e+01,2.243566964297025278e+07,7.686489596869870729e+04,1.595060439458386682e+05,4.545475635756143333e+02,1.410995765627431865e+03,1.053224397693031235e+06,2.564076530625171202e+01
1.089768976897689800e+16,2.522597977501354194e+01,2.339481368104849756e+07,7.940329625992482761e+04,1.663250635482258804e+05,4.503386391118625625e+02,1.408385276605987883e+03,9.811625701964239124e+05,2.673692992119828915e+01
1.119761976197619800e+16,2.619947780070052090e+01,2.436724916823384166e+07,8.195678861442580819e+04,1.732385785010581021e+05,4.462813990417373589e+02,1.405789014915244024e+03,9.160014291228041984e+05,2.784828476369582262e+01
1.149754975497549800e+16,2.717973927904859721e+01,2.535279685671421885e+07,8.452517932216871122e+04,1.802453144448066596e+05,4.423665283689209673e+02,1.403206892452328930e+03,8.569122275426361011e+05,2.897462497910195722e+01
1.179747974797479800e+16,2.816634010436613167e+01,2.635128456121089682e+07,8.710828223948937375e+04,1.873440472309141187e+05,4.385855083665121583e+02,1.400638821699230220e+03,8.031845144847315969e+05,3.011575378424101856e+01
1.209740974097409800e+16,2.915886655872855115e+01,2.736254670700331032e+07,8.970591830632238998e+04,1.945335997084827977e+05,4.349305302992704583e+02,1.398084715718739744e+03,7.542067291094907559e+05,3.127148195086094162e+01
1.239733973397339800e+16,3.015691497072125671e+01,2.838642391744264960e+07,9.231791510555891728e+04,2.018128387917098007e+05,4.313944203712870262e+02,1.395544488150425877e+03,7.094503694227712695e+05,3.244162733422017197e+01
1.269726972697269800e+16,3.116009140684739265e+01,2.942276263662612066e+07,9.494410645990744524e+04,2.091806727772956656e+05,4.279705742059678073e+02,1.393018053206635614e+03,6.684570087121879915e+05,3.362601444185842325e+01
1.299719971997199800e+16,3.216801139146627264e+01,3.047141478346955776e+07,9.758433206224648166e+04,2.166360488850784022e+05,4.246528994540344684e+02,1.390505325668524620e+03,6.308275939048988512e+05,3.482447403825092636e+01
1.329712971297129800e+16,3.318029965167547601e+01,3.153223743389674276e+07,1.002384371359705838e+05,2.241779509985638142e+05,4.214357653593563100e+02,1.388006220882117077e+03,5.962135825992356986e+05,3.603684278159626331e+01
1.359705970597059800e+16,3.419658988401506861e+01,3.260509252827355266e+07,1.029062721222902910e+05,2.318053975849332346e+05,4.183139583031683060e+02,1.385520654754392808e+03,5.643095694325125078e+05,3.726296288945550117e+01
1.389698969896989800e+16,3.521652454027102408e+01,3.368984660156577080e+07,1.055876923917546519e+05,2.395174397766042675e+05,4.152826425034058957e+02,1.383048543749399414e+03,5.348471248829364777e+05,3.850268183036089198e+01
1.419691969196919800e+16,3.623975462999933228e+01,3.478637053400032222e+07,1.082825579776810046e+05,2.473131595985604799e+05,4.123373251743705623e+02,1.380589804884399882e+03,5.075896258147098124e+05,3.975585203885750474e+01
1.449684968496849800e+16,3.726593953768644241e+01,3.589453932026898116e+07,1.109907333293560660e+05,2.551916683275103860e+05,4.094738255581071371e+02,1.378144355726036338e+03,4.823279009589120396e+05,4.102233065173598447e+01
1.479677967796779800e+16,3.829474685271983248e+01,3.701423185553918034e+07,1.137120870831934008e+05,2.631521049705323530e+05,4.066882473269861862e+02,1.375712114386534950e+03,4.588765489724762156e+05,4.230197926347335624e+01
1.509670967096709800e+16,3.932585221056321245e+01,3.814533073672913015e+07,1.164464918501713400e+05,2.711936348522448679e+05,4.039769539304024306e+02,1.373292999519923796e+03,4.370708139084086288e+05,4.359466369911901040e+01
1.539663966396639600e+16,4.035893914372615399e+01,3.928772207767619193e+07,1.191938240181161382e+05,2.793154483007478411e+05,4.013365465199257756e+02,1.370886930318288933e+03,4.167639245019376394e+05,4.490025380305851144e+01
1.569656965696569600e+16,4.139369894128563487e+01,4.044129533697321266e+07,1.219539635675036552e+05,2.875167594236288569e+05,3.987638441388158412e+02,1.368493826508049096e+03,3.978248208755307714e+05,4.621862324225509866e+01
1.599649964996499600e+16,4.242983051586681853e+01,4.160594315737856925e+07,1.247267938996339799e+05,2.957968049662501435e+05,3.962558659052797907e+02,1.366113608346265664e+03,3.801362060422548093e+05,4.754964932271836631e+01
1.629642964296429600e+16,4.346704027711870566e+01,4.278156121581775695e+07,1.275122016760882252e+05,3.041548432453384157e+05,3.938098149556045087e+02,1.363746196616968746e+03,3.635928706722891075e+05,4.889321281807742992e+01
1.659635963596359600e+16,4.450504201083644773e+01,4.396804808309543878e+07,1.303100766686077550e+05,3.125901531516085379e+05,3.914230639444893995e+02,1.361391512627516022e+03,3.481002485463131452e+05,5.024919780925191759e+01
1.689628962896289600e+16,4.554355676298152389e+01,4.516530509252393246e+07,1.331203116184265818e+05,3.211020332157813828e+05,3.890931419264414330e+02,1.359049478204978413e+03,3.335731673903140472e+05,5.161749153431309622e+01
1.719621962196219600e+16,4.658231272794114375e+01,4.637323621675284952e+07,1.359428021044447669e+05,3.296898007329044631e+05,3.868177224647657795e+02,1.356720015692545758e+03,3.199347657105343533e+05,5.299798424771754668e+01
1.749614961496149600e+16,4.762104514044687420e+01,4.759174795215258002e+07,1.387774464194085740e+05,3.383527909403793747e+05,3.845946128340881955e+02,1.354403047945964317e+03,3.071155510935367201e+05,5.439056908817437375e+01
1.779607960796079600e+16,4.865949617064212873e+01,4.882074921016701311e+07,1.416241454535676748e+05,3.470903562455344363e+05,3.824217441990100497e+02,1.352098498329995209e+03,2.950525794146334520e+05,5.579514195447656988e+01
1.809600960096009600e+16,4.969741482185050785e+01,5.006015121510347724e+07,1.444828025852152496e+05,3.559018654989656061e+05,3.802971626658514310e+02,1.349806290714900342e+03,2.836887376768435934e+05,5.721160138868969369e+01
1.839593959395939600e+16,5.073455683065252941e+01,5.130986740787871927e+07,1.473533235775746871e+05,3.647867033102181740e+05,3.782190211168210681e+02,1.347526349472951324e+03,2.729721159129685839e+05,5.863984846614711444e+01
1.869586958695869600e+16,5.177068456892675385e+01,5.256981335528109968e+07,1.502356164815913362e+05,3.737442694026889512e+05,3.761855717466833653e+02,1.345258599474969060e+03,2.628554558321040240e+05,6.007978669174984532e+01
1.899579957995799600e+16,5.280556694755567548e+01,5.383990666434961557e+07,1.531295915442056139e+05,3.827739780049048131e+05,3.741951592312919388e+02,1.343002966086876768e+03,2.532956657639753830e+05,6.153132190211388064e+01
1.929572957295729600e+16,5.383897932153540467e+01,5.512006690150444210e+07,1.560351611216886668e+05,3.918752572755821166e+05,3.722462144654556937e+02,1.340759375166290511e+03,2.442533930167617509e+05,6.299436217314794817e+01
1.959565956595659600e+16,5.487070339626313142e+01,5.641021551609504223e+07,1.589522395976934640e+05,4.010475487600945053e+05,3.703372488146607679e+02,1.338527753059124507e+03,2.356926460728513484e+05,6.446881773268006555e+01
1.989558955895589600e+16,5.590052713480773150e+01,5.771027576806087047e+07,1.618807433057505114e+05,4.102903068761767936e+05,3.684668488313322996e+02,1.336308026596224863e+03,2.275804601459468540e+05,6.595460087778384661e+01
2.019551955195519600e+16,5.692824466599623889e+01,5.902017265942405909e+07,1.648205904557958711e+05,4.196029984268726548e+05,3.666336713917223165e+02,1.334100123090026955e+03,2.198866005484486814e+05,6.745162589648465712e+01
2.049544954495449600e+16,5.795365619317325923e+01,6.033983286935692281e+07,1.677717010645752598e+05,4.289851021388998488e+05,3.648364392142440238e+02,1.331903970331234632e+03,2.125832990999888571e+05,6.895980899355078009e+01
2.079537953795379600e+16,5.897656790351438616e+01,6.166918469258857518e+07,1.707339968895834754e+05,4.384361082247514278e+05,3.630739367242375693e+02,1.329719496585525803e+03,2.056450194696644612e+05,7.047906822010124017e+01
2.109530953095309600e+16,5.999679187779153011e+01,6.300815798093222082e+07,1.737074013663817022e+05,4.479555179669858189e+05,3.613450062338213229e+02,1.327546630590277800e+03,1.990482479066365340e+05,7.200932340677968568e+01
2.139523952395239600e+16,6.101414600050837578e+01,6.435668408773344010e+07,1.766918395489894319e+05,4.575428433232826064e+05,3.596485444087205678e+02,1.325385301551322300e+03,1.927713062919720833e+05,7.355049610026681250e+01
2.169516951695169600e+16,6.202845387033814006e+01,6.571469581505414099e+07,1.796872380532475363e+05,4.671976065509472392e+05,3.579834989968281889e+02,1.323235439139713662e+03,1.867941848525594978e+05,7.510250950291904815e+01
2.199509950995099600e+16,6.303954471081057420e+01,6.708212736342144012e+07,1.826935250029004237e+05,4.769193398496517912e+05,3.563488657957881856e+02,1.321096973488532512e+03,1.810983922269438335e+05,7.666528841533879302e+01
2.229502950295029600e+16,6.404725328120693462e+01,6.845891428398336470e+07,1.857106299782677088e+05,4.867075850212872028e+05,3.547436858391443479e+02,1.318969835189698642e+03,1.756668208717943926e+05,7.823875918169531474e+01
2.259495949594959600e+16,6.505141978763334976e+01,6.984499343292564154e+07,1.887384839673196257e+05,4.965618931458886364e+05,3.531670427825956722e+02,1.316853955290817794e+03,1.704836260547585553e+05,7.982284963762931795e+01
2.289488948894889600e+16,6.605188979425203399e+01,7.124030292801320553e+07,1.917770193190466089e+05,5.064818242726699682e+05,3.516180604736822488e+02,1.314749265292045948e+03,1.655341169003794494e+05,8.141748906058651869e+01
2.319481948194819600e+16,6.704851413465871701e+01,7.264478210713155568e+07,1.948261696989593911e+05,5.164669471252729418e+05,3.500959006898133339e+02,1.312655697142973622e+03,1.608046581467180513e+05,8.302260812243609678e+01
2.349474947494749600e+16,6.804114882340222437e+01,7.405837148871092498e+07,1.978858700466010778e+05,5.265168388204027433e+05,3.485997610309681249e+02,1.310573183239538139e+03,1.562825814348747372e+05,8.463813884424105538e+01
2.379467946794679600e+16,6.902965496764852560e+01,7.548101273392404616e+07,2.009560565349584213e+05,5.366310845990763046e+05,3.471288729546672016e+02,1.308501656420952258e+03,1.519561050967820920e+05,8.626401455305605737e+01
2.409460946094609600e+16,7.001389867899736430e+01,7.691264861055794358e+07,2.040366665316751460e+05,5.468092775697666220e+05,3.456824999419540063e+02,1.306441049966659193e+03,1.478142615301236219e+05,8.790016984063768746e+01
2.439453945394539600e+16,7.099375098546492779e+01,7.835322295846459270e+07,2.071276385619518114e+05,5.570510184627753915e+05,3.442599357841382357e+02,1.304391297593304444e+03,1.438468313573735941e+05,8.954654052395953556e+01
2.469446944694469600e+16,7.196908774364962369e+01,7.980268065650276840e+07,2.102289122730377130e+05,5.673559153952075867e+05,3.428605029809771167e+02,1.302352333451735149e+03,1.400442836594198307e+05,9.120306360743173002e+01
2.499439943994399600e+16,7.293978955110213747e+01,8.126096759089021385e+07,2.133404284002314089e+05,5.777235836459716083e+05,3.414835512417884615e+02,1.300324092124013305e+03,1.363977216563674447e+05,9.286967724673171176e+01
2.529432943294329600e+16,7.390574165892431324e+01,8.272803062488910556e+07,2.164621287343162985e+05,5.881536454402565723e+05,3.401284560817351235e+02,1.298306508620457407e+03,1.328988332794829330e+05,9.454632071415902317e+01
2.559425942594259600e+16,7.486683388462309097e+01,8.420381756975308061e+07,2.195939560903636448e+05,5.986457297429832397e+05,3.387946175061898089e+02,1.296299518376699780e+03,1.295398461410178861e+05,9.623293436543212920e+01
2.589418941894189600e+16,7.582296052524887386e+01,8.568827715687008202e+07,2.227358542777824041e+05,6.091994720607522177e+05,3.374814587766927048e+02,1.294303057250769598e+03,1.263134864635303966e+05,9.792945960785149850e+01
2.619411941194119600e+16,7.677402027084849578e+01,8.718135901103754342e+07,2.258877680715778843e+05,6.198145142518460052e+05,3.361884252525618422e+02,1.292317061520190464e+03,1.232129415785633755e+05,9.963583886975720816e+01
2.649404940494049600e+16,7.771991611826490498e+01,8.868301362481223047e+07,2.290496431848368666e+05,6.304905043438673019e+05,3.349149833027123577e+02,1.290341467879103675e+03,1.202318256470798951e+05,1.013520155712139541e+02
2.679397939793979600e+16,7.866055528531661878e+01,9.019319233387896419e+07,2.322214262422023749e+05,6.412270963586256839e+05,3.336606192826865254e+02,1.288376213435411273e+03,1.173641482913391374e+05,1.030779340958616785e+02
2.709390939093909600e+16,7.959584912539007462e+01,9.171184729338760674e+07,2.354030647544582898e+05,6.520239501439036103e+05,3.324248385723071806e+02,1.286421235707935693e+03,1.146042858610779222e+05,1.048135397638715745e+02
2.739383938393839600e+16,8.052571304247899775e+01,9.323893145520904660e+07,2.385945070940678997e+05,6.628807312117604306e+05,3.312071646697342544e+02,1.284476472623604423e+03,1.119469550858173025e+05,1.065587788059532386e+02
2.769376937693769600e+16,8.145006640670527531e+01,9.477439854606588185e+07,2.417957024716529122e+05,6.737971105830505257e+05,3.300071383380411021e+02,1.282541862514650575e+03,1.093871888911881979e+05,1.083135983383609897e+02
2.799369936993699600e+16,8.236883247035483180e+01,9.631820304649369419e+07,2.450066009133823682e+05,6.847727646378505742e+05,3.288243168007348913e+02,1.280617344115836659e+03,1.069203141798014549e+05,1.100779463388499551e+02
2.829362936293629600e+16,8.328193828446241298e+01,9.787030017059418559e+07,2.482271532391908113e+05,6.958073749715142185e+05,3.276582729829225400e+02,1.278702856561694489e+03,1.045419313977048732e+05,1.118517716235362229e+02
2.859355935593559600e+16,8.418931461597895805e+01,9.943064584654091299e+07,2.514573110417885764e+05,7.069006282560775289e+05,3.265085947950790910e+02,1.276798339383788061e+03,1.022478957253509288e+05,1.136350238246182158e+02
2.889348934893489600e+16,8.509089586555398910e+01,1.009991966978033334e+08,2.546970266664939700e+05,7.180522161067723064e+05,3.253748844566081857e+02,1.274903732507993482e+03,1.000342997481959319e+05,1.154276533689181150e+02
2.919341934193419600e+16,8.598661998596527667e+01,1.025759100250543207e+08,2.579462531917364686e+05,7.292618349533971632e+05,3.242567578565958684e+02,1.273018976251799131e+03,9.789745747622421186e+04,1.172296114572050243e+02
2.949334933493349600e+16,8.687642840122661880e+01,1.041607437887303978e+08,2.612049444103148999e+05,7.405291859163296176e+05,3.231538439493548367e+02,1.271144011321625158e+03,9.583388959456633893e+04,1.190408500442633084e+02
2.979327932793279200e+16,8.776026592640472757e+01,1.057536565922137946e+08,2.644730548112870893e+05,7.518539746869618539e+05,3.220657841825325818e+02,1.269278778810160020e+03,9.384030983869674674e+04,1.208613218196729520e+02
3.009320932093209200e+16,8.863808068817377261e+01,1.073546076656097323e+08,2.677505395625028177e+05,7.632359114123599138e+05,3.209922319557214223e+02,1.267423220193719771e+03,9.191361239795394067e+04,1.226909801892683163e+02
3.039313931393139200e+16,8.950982404613579035e+01,1.089635568500895351e+08,2.710373544937567203e+05,7.746747105839583091e+05,3.199328521076571974e+02,1.265577277329621211e+03,9.005086026018651319e+04,1.245297792572452238e+02
3.069306930693069200e+16,9.037545051493472670e+01,1.105804645827773511e+08,2.743334560805226211e+05,7.861700909301061183e+05,3.188873204302324780e+02,1.263740892453578454e+03,8.824927441854625067e+04,1.263776738088883747e+02
3.099299929992999200e+16,9.123491768718882611e+01,1.122052918821540475e+08,2.776388014282359509e+05,7.977217753123005386e+05,3.178553232076743598e+02,1.261914008177112464e+03,8.650622386881111015e+04,1.282346192938903471e+02
3.129292929292929200e+16,9.208818615726647749e+01,1.138380003339574188e+08,2.809533482570869382e+05,8.093294906249425840e+05,3.168365567793551349e+02,1.260096567484985371e+03,8.481921633212559391e+04,1.301005718102369997e+02
3.159285928592859200e+16,9.293521944592899331e+01,1.154785520775560886e+08,2.842770548873856314e+05,8.209929676984639373e+05,3.158307271248090160e+02,1.258288513732647516e+03,8.318588964410069457e+04,1.319754880886355295e+02
3.189278927892789200e+16,9.377598392586152443e+01,1.171269097927778214e+08,2.876098802253547474e+05,8.327119412056797883e+05,3.148375494696307442e+02,1.256489790643703600e+03,8.160400375642960717e+04,1.338593254774604020e+02
3.219271927192719200e+16,9.461044874811311445e+01,1.187830366871717125e+08,2.909517837493917905e+05,8.444861495712341275e+05,3.138567479110166687e+02,1.254700342307399524e+03,8.007143330205915845e+04,1.357520419281961779e+02
3.249264926492649200e+16,9.543858576946564654e+01,1.204468964836872518e+08,2.943027254968284396e+05,8.563153348840019898e+05,3.128880550617988092e+02,1.252920113176124914e+03,7.858616067928570556e+04,1.376535959813568581e+02
3.279257925792579200e+16,9.626036948074847999e+01,1.221184534087526500e+08,2.976626660510704387e+05,8.681992428123302525e+05,3.119312117118969354e+02,1.251149048062933616e+03,7.714626961403450696e+04,1.395639467528602324e+02
3.309250925092509200e+16,9.707577693611614222e+01,1.237976721807347834e+08,3.010315665291458718e+05,8.801376225219989428e+05,3.109859665061846954e+02,1.249387092139079869e+03,7.574993916315736715e+04,1.414830539208398363e+02
3.339243924392439200e+16,9.788478768330460866e+01,1.254845179987671673e+08,3.044093885696941870e+05,8.921302265967883868e+05,3.100520756378347755e+02,1.247634190931573812e+03,7.439543812475705636e+04,1.434108777128767542e+02
3.369236923692369200e+16,9.868738369487896023e+01,1.271789565319288224e+08,3.077960943212911952e+05,9.041768109615523135e+05,3.091293025562662820e+02,1.245890290320758595e+03,7.308111982446203183e+04,1.453473788936330209e+02
3.399229922992299200e+16,9.948354930048608935e+01,1.288809539087624103e+08,3.111916464311386808e+05,9.162771348076907452e+05,3.082174176888770489e+02,1.244155336537892936e+03,7.180541724922864523e+04,1.472925187528713025e+02
3.429222922292229200e+16,1.002732711201235958e+02,1.305904767071154863e+08,3.145960080341285211e+05,9.284309605209318688e+05,3.073161981757944545e+02,1.242429276162763699e+03,7.056683850255917059e+04,1.492462590938463336e+02
3.459215921592159200e+16,1.010565379984340382e+02,1.323074919442942590e+08,3.180091427422169945e+05,9.406380536113278940e+05,3.064254276169279478e+02,1.240712056121304840e+03,6.936396255730287521e+04,1.512085622220505741e+02
3.489208920892089200e+16,1.018333409400351570e+02,1.340319670675166100e+08,3.214310146341414656e+05,9.528981826453815447e+05,3.055448958306517966e+02,1.239003623683242495e+03,6.819543528407736449e+04,1.531793909343047915e+02
3.519201920192019200e+16,1.026036730458914690e+02,1.357638699446529448e+08,3.248615882454184466e+05,9.652111191802175017e+05,3.046743986234876047e+02,1.237303926459748027e+03,6.705996573518234072e+04,1.551587085081748398e+02
3.549194919491949200e+16,1.033675294507356455e+02,1.375031688552438617e+08,3.283008285586677957e+05,9.775766376997233601e+05,3.038137375701972474e+02,1.235612912401114500e+03,6.595632266550151689e+04,1.571464786917073582e+02
3.579187918791879200e+16,1.041249072615436688e+02,1.392498324817840755e+08,3.317487009942197474e+05,9.899945155525831506e+05,3.029627198037325684e+02,1.233930529794443828e+03,6.488333127340475039e+04,1.591426656934675918e+02
3.609180918091809600e+16,1.048758054970684128e+02,1.410038299012624919e+08,3.352051714009497664e+05,1.002464532892131130e+06,3.021211578145189947e+02,1.232256727261354627e+03,6.383987014594327775e+04,1.611472341728714639e+02
3.639173917391739200e+16,1.056202250284346178e+02,1.427651305769488811e+08,3.386702060474781319e+05,1.014986472617959254e+06,3.012888692585881358e+02,1.230591453755705743e+03,6.282486839394706476e+04,1.631601492307987371e+02
3.669166916691668800e+16,1.063581685207975767e+02,1.445337043504182398e+08,3.421437716134988004e+05,1.027560120319214417e+06,3.004656767740971759e+02,1.228934658561331844e+03,6.183730296373507736e+04,1.651813764004779728e+02
3.699159915991599200e+16,1.070896403760657307e+02,1.463095214338032603e+08,3.456258351814697380e+05,1.040185264219518751e+06,2.996514078058043538e+02,1.227286291289799919e+03,6.087619611313745554e+04,1.672108816386322587e+02
3.729152915291529600e+16,1.078146466766882412e+02,1.480925524022677839e+08,3.491163642284734524e+05,1.052861695123457117e+06,2.988458944370942731e+02,1.225646301878179656e+03,5.994061304056362860e+04,1.692486313168774927e+02
3.759145914591459200e+16,1.085331951305056606e+02,1.498827681866920590e+08,3.526153266182900988e+05,1.065589206364574609e+06,2.980489732291699738e+02,1.224014640586827227e+03,5.902965965662112285e+04,1.712945922133623640e+02
3.789138913891389600e+16,1.092452950166625811e+02,1.516801400665626824e+08,3.561226905937853153e+05,1.078367593754829839e+06,2.972604850670517749e+02,1.222391257997189541e+03,5.814248048866257886e+04,1.733487315046430410e+02
3.819131913191319200e+16,1.099509571325794468e+02,1.534846396630605459e+08,3.596384247693879879e+05,1.091196655535449274e+06,2.964802750120441033e+02,1.220776105009619641e+03,5.727825670929313492e+04,1.754110167577835000e+02
3.849124912491249600e+16,1.106501937419792228e+02,1.552962389323383868e+08,3.631624981238742475e+05,1.104076192329138052e+06,2.957081921603486308e+02,1.219169132841208466e+03,5.643620428059968981e+04,1.774814159226724541e+02
3.879117911791179200e+16,1.113430185239658954e+02,1.571149101589823365e+08,3.666948799932703259e+05,1.117006007093592547e+06,2.949440895075235858e+02,1.217570293023634122e+03,5.561557220643228356e+04,1.795598973245512582e+02
3.909110911091109600e+16,1.120294465231487919e+02,1.589406259496511221e+08,3.702355400640229927e+05,1.129985905076279771e+06,2.941878238185035457e+02,1.215979537401024800e+03,5.481564088565409475e+04,1.816464296567440897e+02
3.939103910391039200e+16,1.127094941008073903e+02,1.607733592268855870e+08,3.737844483662745333e+05,1.143015693770425860e+06,2.934392555029118625e+02,1.214396818127833740e+03,5.403572055977665877e+04,1.837409819735835868e+02
3.969096909690968800e+16,1.133831788870895707e+02,1.626130832230847478e+08,3.773415752673840616e+05,1.156095182872187346e+06,2.926982484954094161e+02,1.212822087666736252e+03,5.327514984887706669e+04,1.858435236835254045e+02
3.999089908990899200e+16,1.140505197342372981e+02,1.644597714746399522e+08,3.809068914655736880e+05,1.169224184238951886e+06,2.919646701408433955e+02,1.211255298786533331e+03,5.253329437016735756e+04,1.879540245424456941e+02
4.029082908290828800e+16,1.147115366708306254e+02,1.663133978162246644e+08,3.844803679837788222e+05,1.182402511848737253e+06,2.912383910839657801e+02,1.209696404560076417e+03,5.180954543390206527e+04,1.900724546471139433e+02
4.059075907590759200e+16,1.153662508570429992e+02,1.681739363752326369e+08,3.880619761636033654e+05,1.195629981760652037e+06,2.905192851635097213e+02,1.208145358362202842e+03,5.110331881178863841e+04,1.921987844288373140e+02
4.089068906890688800e+16,1.160146845408982728e+02,1.700413615663600564e+08,3.916516876595020876e+05,1.208906412076377776e+06,2.898072293104195296e+02,1.206602113867689468e+03,5.041405357333071152e+04,1.943329846472686313e+02
4.119061906190619200e+16,1.166568610155201355e+02,1.719156480863277912e+08,3.952494744330576505e+05,1.222231622902644798e+06,2.891021034500419660e+02,1.205066625049214963e+03,4.974121098587768938e+04,1.964750263843746438e+02
4.149054905490548800e+16,1.172928045773643504e+02,1.737967709087373316e+08,3.988553087474192725e+05,1.235605436314663617e+06,2.884037904080987573e+02,1.203538846175343906e+03,4.908427347445495980e+04,1.986248810385569641e+02
4.179047904790479200e+16,1.179225404854239656e+02,1.756847052790582776e+08,4.024691631618966931e+05,1.249027676320485538e+06,2.877121758202658270e+02,1.202018731808517259e+03,4.844274363770387572e+04,2.007825203189238721e+02
4.209040904090408800e+16,1.185460949213956496e+02,1.775794267097411156e+08,4.060910105266600731e+05,1.262498168826257810e+06,2.870271480451983166e+02,1.200506236803064212e+03,4.781614331652122200e+04,2.029479162397041705e+02
4.239033903390339200e+16,1.191634949507972436e+02,1.794809109754522741e+08,4.097208239775925758e+05,1.276016741602348862e+06,2.863485980808439990e+02,1.199001316303222438e+03,4.720401271219569026e+04,2.051210411148025514e+02
4.269026902690268800e+16,1.197747684850246799e+02,1.813891341084274650e+08,4.133585769312905613e+05,1.289583224250313360e+06,2.856764194839013840e+02,1.197503925741174271e+03,4.660590955110115465e+04,2.073018675524884600e+02
4.299019901990199200e+16,1.203799442443366559e+02,1.833040723939401209e+08,4.170042430801144219e+05,1.303197448170670075e+06,2.850105082922809743e+02,1.196014020835097881e+03,4.602140829315294832e+04,2.094903684502172609e+02
4.329012901290128800e+16,1.209790517217544021e+02,1.852257023658792973e+08,4.206577963874479756e+05,1.316859246531469747e+06,2.843507629504380247e+02,1.194531557587230509e+03,4.545009938144135958e+04,2.116865169895763472e+02
4.359005900590059200e+16,1.215721211478659285e+02,1.871540008024364710e+08,4.243192110830223537e+05,1.330568454237625469e+06,2.836970842374529411e+02,1.193056492281946475e+03,4.489158853062697744e+04,2.138902866313559912e+02
4.388998899889988800e+16,1.221591834565199832e+02,1.890889447218950987e+08,4.279884616583368625e+05,1.344324907900982536e+06,2.830493751977375041e+02,1.191588781483846560e+03,4.434549605184303800e+04,2.161016511107372651e+02
